id,name,geometry
529686827,Aral,POINT (13.338757800000002 52.4740539)
529709164,EDEKA Brabanski,POINT (13.337127200000001 52.47133490000001)
530715886,,POINT (13.3575427 52.54173399999999)
530715910,Spätkauf & Backwaren,POINT (13.3590534 52.542862)
532438697,Kaufland,POINT (13.3810307 52.4093176)
534120307,,POINT (13.342233500000003 52.55573299999998)
534878184,Nah & Frisch,POINT (13.2990759 52.48760670000001)
537588089,Netto Marken-Discount,POINT (13.2864647 52.537467799999995)
537753668,Netto Marken-Discount,POINT (13.3350372 52.471636499999995)
538057674,Asiagourmet,POINT (13.5783354 52.45812440000001)
538057886,Bistro Bonjour,POINT (13.5765016 52.45846099999999)
538058019,Thang Long,POINT (13.5764699 52.45807980000001)
538058226,Center-Grill,POINT (13.578138300000003 52.4582013)
538058854,Nordsee,POINT (13.5780937 52.45813899999999)
538889357,Sabzi,POINT (13.379363 52.5231418)
539491861,Pizzeria Dilara,POINT (13.487527900000002 52.465737499999996)
539491913,Spätkauf,POINT (13.489351400000002 52.46725719999999)
539757566,The Bird,POINT (13.405815 52.5465821)
539771910,Esso,POINT (13.4742439 52.425511699999994)
540812448,Vuong Asia Bistro,POINT (13.3595132 52.434053799999994)
541076047,Papa Nô,POINT (13.4149494 52.54086360000001)
541076899,Cem Grill,POINT (13.4166777 52.54060439999999)
541077707,Nymami,POINT (13.4195631 52.540141399999996)
541077709,Spätkauf 19,POINT (13.4161081 52.54068989999999)
541077983,Red Dragon,POINT (13.4176606 52.54043930000001)
544381902,PENNY,POINT (13.4265489 52.480678)
546290481,Darbar,POINT (13.3309254 52.530795499999996)
546677899,Aldi,POINT (13.5039694 52.54833909999999)
546677907,,POINT (13.5043404 52.54847560000001)
549737016,Nordsee,POINT (13.4743862 52.5142104)
549739056,Aldi,POINT (13.4762399 52.51449679999999)
549739435,Kaufland,POINT (13.4772128 52.5144363)
549740059,Der Smashmeister,POINT (13.4755647 52.5140608)
549760116,DaLi's,POINT (13.4983554 52.54402309999999)
549932966,Pizza & Pasta,POINT (13.5114134 52.4628025)
550113673,REWE,POINT (13.4245088 52.5565324)
550113674,Netto,POINT (13.424131900000003 52.5565272)
551333488,Asia FastFood,POINT (13.492905900000002 52.54449869999999)
551333687,Konrad´s Kebab House,POINT (13.4925119 52.544302999999985)
551334510,Kobani Bistro,POINT (13.4912568 52.54316829999999)
552357231,Edeka,POINT (13.2837641 52.57529039999999)
557918947,Beussel Grill,POINT (13.3287365 52.533089000000004)
559630083,Fantasia Pizza Döner,POINT (13.5036498 52.54866899999998)
560145209,1001 Falafel,POINT (13.4174044 52.54696320000001)
560524658,Asia Markt Frischekorb,POINT (13.415763700000001 52.54722749999999)
560525457,Verbrauchermarkt,POINT (13.4204087 52.5454075)
560903128,Edeka Center Tempelhof,POINT (13.3871535 52.45594489999999)
565034858,REWE City,POINT (13.2918001 52.51086070000001)
565649878,Bio Company,POINT (13.404136700000002 52.52316199999999)
566398011,Bistro International,POINT (13.4354502 52.51110799999999)
567167721,Pizza Star,POINT (13.4147288 52.5457879)
567546833,Petersburger Getränke Shop,POINT (13.449660700000003 52.52273730000001)
567546844,Eberty Point,POINT (13.4527734 52.523981)
570225669,Mega Bistro,POINT (13.5141446 52.46488109999999)
573381061,Quang Loi,POINT (13.467312800000002 52.51281909999999)
573384943,China & Thai Bistro Kokos,POINT (13.4727773 52.512358199999994)
573384944,Center Grill,POINT (13.4725763 52.513683799999995)
575168786,mmaah,POINT (13.362090200000003 52.54506719999999)
576051172,Lebensmittel,POINT (13.4658832 52.5129377)
576051178,Euro Spätkauf,POINT (13.4659476 52.51437899999999)
576282005,Asia Bistro Storchenhof,POINT (13.5035251 52.547959299999995)
576282007,Zum Adebar,POINT (13.5037647 52.5479593)
577380846,Papki,POINT (13.4180767 52.54613539999999)
577383675,Bolu,POINT (13.38406 52.550708699999994)
578429141,McDonald's,POINT (13.415821300000001 52.51830739999999)
582748267,Denns BioMarkt,POINT (13.4076249 52.53187069999999)
582854281,Jörg's Curry Container,POINT (13.371144 52.42221299999999)
582854288,Eminem Supermarkt,POINT (13.3683653 52.4191394)
583760234,Netto Marken-Discount,POINT (13.4372904 52.569314299999995)
586372971,Am Mittelmeer,POINT (13.3955649 52.3868213)
586663202,Minimarkt,POINT (13.4713536 52.5132812)
587835276,Netto,POINT (13.2963562 52.53979470000001)
587835279,EDEKA,POINT (13.3001834 52.5392837)
588552735,Insaf Supermarkt,POINT (13.4555878 52.5494813)
588557544,Asia Choice,POINT (13.452943600000001 52.548914)
588557948,Oppen’s Diner & Fleischerei,POINT (13.453081900000003 52.5484221)
592353523,Alanya Bistro,POINT (13.4809384 52.52326660000001)
600109639,CurryEck63,POINT (13.5201166 52.553544099999996)
602315661,Asiagourmet,POINT (13.412885 52.5204659)
602315662,KFC,POINT (13.4127011 52.52061149999999)
602315665,Döner Curry,POINT (13.4128261 52.520505899999996)
602528045,Netto,POINT (13.43059 52.6076495)
602528055,Netto Marken-Discount,POINT (13.4313872 52.610631500000004)
602610690,REWE,POINT (13.4948001 52.5696053)
603034328,Oase,POINT (13.451292 52.5105253)
603742941,Grillimbiss,POINT (13.2716974 52.5368767)
608516548,Asia Snack,POINT (13.4796036 52.470487)
608658018,Imbiss,POINT (13.311965600000002 52.5847287)
610197807,Curry-Wolf,POINT (13.403377 52.38678779999999)
610198319,Heike's Holzkohlengrill,POINT (13.4016355 52.413046800000004)
610199981,Norma,POINT (13.4028107 52.392013)
610489620,China Pfanne,POINT (13.307374000000001 52.50513719999999)
613536373,CoffeeCake&Food,POINT (13.3259985 52.5219055)
613536377,The little Bangkok in Berlin,POINT (13.327216200000002 52.5221139)
614490869,Imbiss König,POINT (13.3129247 52.57013649999998)
615020654,Curry 7,POINT (13.4434634 52.50001379999999)
615607311,Aldi,POINT (13.4213275 52.48589849999999)
615607317,McDonald's,POINT (13.431919600000002 52.4822967)
615607323,Kiosk,POINT (13.449827 52.4791724)
615952483,LQ Sushibar-Asiawok,POINT (13.314585 52.417199399999994)
616244451,Curry-Baude,POINT (13.3870522 52.5494443)
616284708,Kiezshop am Stadtpark,POINT (13.4793952 52.5200009)
616298762,Lidl,POINT (13.3059948 52.509695799999996)
616921896,Aras,POINT (13.3284776 52.5278649)
617630720,La Döner Vita,POINT (13.335336500000002 52.52656249999999)
617630780,Döner 21,POINT (13.3284696 52.52763389999999)
617987239,Birken-Eck,POINT (13.3425101 52.53215249999999)
618020078,AK44,POINT (13.455277 52.47324029999999)
618021342,MiniMarkt,POINT (13.467229100000003 52.46823419999999)
618269382,PENNY,POINT (13.522283500000002 52.51346459999999)
618609701,Bier's Mini 7,POINT (13.3305178 52.50551449999999)
618613702,Bier's Kudamm 195,POINT (13.3187969 52.5010809)
620704357,laube shop,POINT (13.4409421 52.482532299999995)
620704359,,POINT (13.436093800000002 52.48343599999998)
620704361,Orient Rösterei,POINT (13.437601100000002 52.482669499999986)
620704393,Lidl,POINT (13.4387009 52.480925899999995)
620704410,Pizza Pallazzo,POINT (13.4380238 52.48295430000001)
620704417,Al-Pascha,POINT (13.4366095 52.48361929999999)
620850020,Sumak,POINT (13.445319 52.4455859)
621170687,Russia,POINT (13.4468721 52.4379589)
621903300,Lidl,POINT (13.3930804 52.5054126)
623350251,Schüsseldienst,POINT (13.355000900000002 52.48741379999999)
624360866,EDEKA,POINT (13.3356896 52.49081159999999)
624646233,Green 56,POINT (13.3301531 52.527440299999995)
626304112,Corner,POINT (13.430566100000002 52.53445549999999)
626859062,Eurogida,POINT (13.3859287 52.5501398)
627037219,Döner Center,POINT (13.3869449 52.5500096)
627415700,CTR Chicken Express,POINT (13.3835735 52.5515279)
627415721,Yesil Fırın,POINT (13.3842602 52.55109229999999)
630430814,Kantine Ringbahnstraße,POINT (13.3812689 52.4690352)
632298538,Rissani,POINT (13.4312222 52.49867929999999)
632432196,Kaufland,POINT (13.4969962 52.49915289999999)
634882639,Bistro Varna,POINT (13.5724481 52.4091449)
634882660,Paradies Grill,POINT (13.560117100000001 52.4044938)
634912181,EDEKA,POINT (13.2901303 52.47594379999999)
635791562,REWE,POINT (13.5074501 52.49970729999999)
635820528,Burgermeister,POINT (13.326287 52.4623528)
637034927,Oh my Bap,POINT (13.282505600000002 52.4514147)
639566330,Backshop & Kiosk,POINT (13.2958852 52.49339669999999)
639631252,AVCI Café & Bistro,POINT (13.4961055 52.5060384)
639631282,AVCI Bistro,POINT (13.497386 52.50887019999999)
643073980,Domino's,POINT (13.539196500000001 52.528112199999995)
643227698,Burgermeister,POINT (13.4547802 52.4297551)
643509394,Dunkin',POINT (13.387621200000002 52.549631999999995)
644658972,Tabak Getränke Kaffee,POINT (13.383155 52.55387749999999)
644659553,Zeitungsladen Parlak,POINT (13.3788501 52.5504533)
645677474,Smackburger,POINT (13.3374828 52.526714)
646577061,S. Balz,POINT (13.3428732 52.50294379999998)
646593037,Burger Vision,POINT (13.3877358 52.549612999999994)
646601544,Aldi,POINT (13.3883773 52.5495294)
648207420,Lavendel Viet,POINT (13.498338000000002 52.50981079999999)
650056055,Asia Imbiss,POINT (13.4810197 52.47890410000001)
652049349,Domino's,POINT (13.4359429 52.4246413)
652049353,Master of Döner,POINT (13.4363554 52.4233748)
652049362,,POINT (13.4367583 52.42394219999999)
652049372,...nah und gut,POINT (13.4363341 52.4243206)
652570198,EDEKA,POINT (13.4036492 52.5035654)
652785190,Miran Bistro,POINT (13.537744000000002 52.52782669999999)
652880708,Birds in the Kitchen,POINT (13.4023707 52.5285347)
653287041,Netto,POINT (13.4428789 52.543396699999995)
653474129,REWE,POINT (13.3754022 52.4599635)
655118060,Call a Pizza,POINT (13.6079596 52.539388800000005)
658612629,Zur Bratpfanne,POINT (13.323078300000002 52.4589)
659034066,Marienfelder Bistro,POINT (13.370757900000001 52.42282769999999)
660130778,Mensa Shokudō,POINT (13.2831931 52.44702000000001)
661092203,,POINT (13.304677000000002 52.514594499999994)
661126952,Yuppis,POINT (13.3057733 52.51029150000001)
662086926,Barlys,POINT (13.4012323 52.41499309999999)
663226297,Lidl,POINT (13.4499188 52.504904399999994)
663298045,Sila Grillhaus,POINT (13.3121951 52.480587699999994)
663611904,Mariannes Imbiss,POINT (13.2856158 52.479461)
663879954,Netto Marken-Discount,POINT (13.470382000000003 52.61528199999999)
664165956,Segelfliegerklause,POINT (13.507564100000002 52.43925900000001)
664244057,Adana Imbiss,POINT (13.2924623 52.47500149999998)
664265053,Kaufland,POINT (13.461618600000001 52.5236849)
665267032,Manous Schlemmerbude,POINT (13.275638300000002 52.5369006)
665535090,Zaddy's,POINT (13.336425500000002 52.5039868)
666348236,Cua-Tung,POINT (13.5720502 52.41267909999999)
667211334,Edeka Reichsstraße,POINT (13.265684600000002 52.512957799999995)
667211364,Bio Company,POINT (13.2675793 52.512540599999994)
667211367,Aral,POINT (13.2661192 52.5135585)
667211372,Edeka,POINT (13.257118100000001 52.5185318)
667211374,(& DHL-Pakete),POINT (13.2572358 52.519223399999994)
667211384,Westend Grill,POINT (13.2606416 52.51594670000001)
667211388,Total Access,POINT (13.2624559 52.51486149999999)
667211402,Edeka Laurman,POINT (13.261569600000001 52.516968899999995)
667445242,Efes,POINT (13.259382100000002 52.4301731)
667858504,Kiezkauf,POINT (13.412006500000002 52.50339649999999)
667859614,Subway,POINT (13.403751 52.520475700000006)
667867203,Kaufland,POINT (13.5867384 52.4529155)
668071755,Ati's Gemüse Kebap,POINT (13.3803771 52.5525331)
668246079,Zeitungsoase,POINT (13.2513323 52.44984899999999)
668246085,Aldi,POINT (13.2532595 52.44977399999999)
668246091,Nahkauf,POINT (13.2528091 52.449943)
668899449,Memory,POINT (13.512243600000001 52.5041419)
669716292,,POINT (13.497184500000001 52.5262102)
669888809,Total,POINT (13.4182496 52.528871599999995)
669891011,Total Station,POINT (13.441158400000003 52.5307766)
671481369,Musti Bistro,POINT (13.4656399 52.5226003)
671487867,Viet Thai Bistro,POINT (13.4654695 52.5226267)
672147735,Nahkauf,POINT (13.3408169 52.48547059999999)
672157091,Kaufland,POINT (13.5384595 52.53356869999999)
672732987,Netto,POINT (13.3170755 52.49103809999998)
672897977,Bistro Kristall M&M,POINT (13.4788748 52.516240499999995)
673639048,Tasty Döner 63,POINT (13.3073812 52.5050521)
674019819,Tatlises Grill,POINT (13.3926145 52.5431736)
674019820,Kiosk,POINT (13.3926865 52.5430615)
674086082,Bulgarische Lebensmittel,POINT (13.201328600000002 52.547347399999985)
674086087,Maga-Imbiss,POINT (13.201218100000002 52.54821249999999)
674086095,Abbas Bek,POINT (13.200447 52.54896539999999)
674100930,EDEKA,POINT (13.195608000000002 52.5339033)
674108692,McDonald's,POINT (13.1982903 52.533541699999994)
677581923,Netto Marken-Discount,POINT (13.5723599 52.46988329999999)
678306038,Viet-Thai Box,POINT (13.290735200000002 52.47512689999999)
678901090,Asia-Snack Dahlem,POINT (13.2925563 52.45788169999999)
678967934,Bonbonwasser,POINT (13.3578197 52.5514691)
678968266,Netto Marken-Discount,POINT (13.360727400000002 52.5536061)
679121519,Yoyo Foodworld,POINT (13.4601745 52.509737599999994)
679671274,Linden Baude,POINT (13.2120614 52.606621499999996)
681558877,PENNY,POINT (13.2926291 52.517742999999996)
685354675,Oma Wenda,POINT (13.4985107 52.5094753)
687026166,Fresh Go,POINT (13.4755015 52.51386399999999)
687026182,birdie birdie,POINT (13.475514600000002 52.51391889999999)
689563396,Chibo,POINT (13.352710200000002 52.4839951)
689563415,Sufi,POINT (13.3608188 52.490636)
691484696,REWE,POINT (13.333097500000001 52.469773999999994)
693289397,Kebap Club,POINT (13.3539303 52.41330580000001)
693892008,Netto City,POINT (13.3035449 52.49454359999999)
693892023,Viet's,POINT (13.3076315 52.50422759999999)
693892030,Leckere Mahlzeit,POINT (13.3076799 52.50409450000001)
695831680,Edeka,POINT (13.294190800000003 52.489151699999994)
695831683,König Döner,POINT (13.3010624 52.4884468)
697297187,ISY Dönerpoint,POINT (13.4387457 52.5415085)
697714204,La Bodega,POINT (13.408699200000001 52.53423049999999)
697907411,Spätkauf -Late Shopping,POINT (13.414080200000003 52.5488264)
698789138,Victoria Bistro,POINT (13.4779093 52.504768699999985)
699532383,Nahkauf,POINT (13.5064629 52.40382309999998)
699533699,Asia Imbiss,POINT (13.5072997 52.403522)
699536319,REWE,POINT (13.495714800000002 52.417090599999995)
699538773,China Town Thai,POINT (13.4972773 52.416588299999994)
699713742,Boysen Späti,POINT (13.480045 52.5082964)
699851943,Honey Chicken,POINT (13.325796800000003 52.49109799999999)
700103410,City Imbiss,POINT (13.3357092 52.4990007)
700775293,Cleopatra's Oriental Food,POINT (13.495968300000001 52.5064642)
700775294,Trang Asia Supermarkt,POINT (13.4965201 52.506782799999996)
700981349,Pizza Jack,POINT (13.5057457 52.4037957)
701071949,Burgerzimmer 3,POINT (13.4955106 52.418000799999994)
702364072,Döner & Asia,POINT (13.5067054 52.4039095)
703607127,Ya Hala,POINT (13.3809832 52.5517902)
703744109,,POINT (13.5072516 52.4031371)
703802172,Ariston,POINT (13.3389328 52.4858428)
704002983,Bio Company,POINT (13.3313064 52.493374499999994)
705023614,Berlin Midye,POINT (13.3689072 52.544311199999996)
705513419,Nahkauf,POINT (13.3002506 52.5075213)
705573153,Thai Asia,POINT (13.486747000000001 52.6184006)
705926405,Tio Grillhaus,POINT (13.4530213 52.519250899999996)
707353241,Spätkauf Öztep,POINT (13.3787053 52.550831899999984)
707356120,Nimet Sofrasi,POINT (13.378392200000002 52.550619)
707365140,Adam's Burger,POINT (13.3747301 52.54788479999999)
707409465,Simit 24,POINT (13.3671719 52.5446641)
707425776,Bolu,POINT (13.3690748 52.545392)
707425912,Alezz Market,POINT (13.3696247 52.546125)
707452472,Backwaren,POINT (13.3696159 52.54639869999999)
707456082,Lidl,POINT (13.3697076 52.5492959)
707490367,Kiosk,POINT (13.3821164 52.552227)
709045955,EDEKA,POINT (13.3324318 52.49354600000001)
711697577,Hunkar Sofrasi,POINT (13.3826273 52.551563)
715040103,Edeka Gäth,POINT (13.3399913 52.45065729999999)
715203759,Domino's,POINT (13.322468000000002 52.488676999999974)
715203874,Köker Kiosk,POINT (13.299011800000002 52.47343359999999)
715911599,Penny Leibnizstraße,POINT (13.3146146 52.5095171)
715911673,nah und gut,POINT (13.2974596 52.50491469999999)
715911684,Sing-Le,POINT (13.3146831 52.51000419999999)
718143686,Imbiss Olympische Brücke,POINT (13.2527384 52.51569599999999)
718143847,Nah und gut,POINT (13.284010800000003 52.50624409999999)
719148028,,POINT (13.4260843 52.452767599999994)
719313894,Imren,POINT (13.379182800000002 52.552697499999994)
721617843,Netto Marken-Discount,POINT (13.4293916 52.56047420000001)
723170413,Burgeramt,POINT (13.4596622 52.5102176)
724014449,Wedding Grillhaus,POINT (13.3702188 52.541700299999995)
724014451,Akko,POINT (13.3811425 52.55190400000001)
724151408,Burger King,POINT (13.3688644 52.524573800000006)
725621496,Streetfood by la vucciria,POINT (13.314102 52.47298609999999)
725621498,Spætkauf am Rüdi,POINT (13.3140969 52.4727399)
725621505,Pizza E Pasta,POINT (13.314662500000003 52.4725668)
726126776,Bio Company,POINT (13.314836300000001 52.4735715)
726643465,China Imbiss,POINT (13.5377534 52.5280661)
727814440,Song Nguu,POINT (13.4057609 52.5467137)
727852079,Berlin Burrito Company,POINT (13.354267 52.4945908)
728689944,nah und gut,POINT (13.3350954 52.49795029999999)
728707803,Grüner Laden,POINT (13.3400151 52.523)
729587081,Tariq Supermarkt,POINT (13.382004 52.55183819999999)
729587085,Baba Sultan,POINT (13.3815608 52.55203120000001)
729587087,Minze Falafel,POINT (13.3824662 52.55163809999999)
730172938,Spätshop,POINT (13.3668589 52.493188)
730172943,Spice Junction,POINT (13.365682600000001 52.4954998)
731948133,Bodega,POINT (13.3637729 52.50054900000001)
732413394,Fattoush,POINT (13.3149818 52.49037770000001)
732712010,Autogas Fernholz Apparat...,POINT (13.2852 52.522)
732712038,Grit Jarling,POINT (13.5749451 52.50506860000001)
732712218,BarMal Gas GmbH,POINT (13.449998100000002 52.61792829999999)
732714021,Streiber & Beetz,POINT (13.2843913 52.59511839999999)
732714957,Hager Autogas Service,POINT (13.31511 52.58384429999999)
733864526,Rewe,POINT (13.5581174 52.524857600000004)
735530414,Imbiß Stube,POINT (13.3143269 52.574932100000005)
735944510,CAN KIOSK,POINT (13.5681553 52.4446383)
735944518,Final Bistro,POINT (13.5668169 52.4449091)
735944534,Istanbul Grill,POINT (13.5679747 52.4446774)
736620808,Kiezladen,POINT (13.423244300000002 52.47465119999998)
736787803,Pi pa po,POINT (13.4100874 52.5278335)
737202792,Bistro Max & Moritz,POINT (13.4789037 52.526903)
740152658,Havel Bistro,POINT (13.207291000000001 52.55581609999999)
742015724,By Murat & Okis,POINT (13.4621873 52.4248862)
745722560,Kiosk,POINT (13.4334928 52.4897193)
745729558,Small All,POINT (13.431657 52.487789)
